품목,등급,단량,단위,평균가
아스파라가스(기타),특(1등            ,1,kg,10387
아스파라가스(기타),특(1등            ,1,kg,10540
아스파라가스(기타),특(1등            ,1,kg,9460
아스파라가스(기타),특(1등            ,1,kg,11133
아스파라가스(기타),특(1등            ,1,kg,12767
아스파라가스(녹색),특(1등            ,1,kg,7000
아스파라가스(녹색),4등               ,1,kg,9500
아스파라가스(녹색),5등               ,1,kg,9000
아스파라가스(녹색),6등               ,1,kg,6000
아스파라가스(녹색),없음              ,1,kg,7000
아스파라가스(녹색),4등               ,1,kg,9000
아스파라가스(녹색),5등               ,1,kg,9000
아스파라가스(녹색),없음              ,1,kg,10000
아스파라가스(녹색),4등               ,1,kg,9500
아스파라가스(녹색),5등               ,1,kg,505000
아스파라가스(녹색),6등               ,1,kg,8000
아스파라가스(녹색),4등               ,1,kg,9000
아스파라가스(녹색),5등               ,1,kg,10000
아스파라가스(녹색),6등               ,1,kg,9000
아스파라가스(녹색),4등               ,1,kg,8000
아스파라가스(녹색),5등               ,1,kg,9000
아스파라가스(녹색),6등               ,1,kg,7000
아스파라가스(녹색),없음              ,1,kg,7000
아스파라가스(녹색),4등               ,1,kg,8000
아스파라가스(녹색),5등               ,1,kg,7500
아스파라가스(녹색),6등               ,1,kg,7500
아스파라가스(녹색),특(1등            ,1,kg,6842
아스파라가스(녹색),특(1등            ,1,kg,8500
아스파라가스(녹색),4등               ,1,kg,11000
아스파라가스(녹색),5등               ,1,kg,9500
아스파라가스(녹색),특(1등            ,1,kg,7000
아스파라가스(녹색),특(1등            ,1,kg,9600
아스파라가스(녹색),보통(3            ,1,kg,10000
아스파라가스(녹색),4등               ,1,kg,10000
아스파라가스(녹색),6등               ,1,kg,8500
아스파라가스(녹색),특(1등            ,1,kg,10000
아스파라가스(녹색),4등               ,1,kg,10500
아스파라가스(녹색),5등               ,1,kg,10500
아스파라가스(녹색),6등               ,1,kg,8500
아스파라가스(녹색),특(1등            ,1,kg,7000
아스파라가스(녹색),특(1등            ,1,kg,8339
아스파라가스(녹색),특(1등            ,1,kg,7000
아스파라가스(녹색),4등               ,1,kg,10000
아스파라가스(녹색),5등               ,1,kg,10000
아스파라가스(녹색),6등               ,1,kg,8500
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),없음              ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,4,kg,7700
아욱(아욱(일반)),상(2등            ,4,kg,11750
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),없음              ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1150
아욱(아욱(일반)),상(2등            ,4,kg,10000
아욱(아욱(일반)),특(1등            ,0.4,kg,1263
아욱(아욱(일반)),특(1등            ,0.5,kg,1169
아욱(아욱(일반)),없음              ,4,kg,7000
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),없음              ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1400
아욱(아욱(일반)),없음              ,4,kg,8000
아욱(아욱(일반)),특(1등            ,4,kg,10500
아욱(아욱(일반)),상(2등            ,4,kg,18000
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1400
아욱(아욱(일반)),특(1등            ,4,kg,9163
아욱(아욱(일반)),상(2등            ,4,kg,6730
아욱(아욱(일반)),특(1등            ,0.3,kg,1700
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),없음              ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1080
아욱(아욱(일반)),상(2등            ,0.5,kg,900
아욱(아욱(일반)),없음              ,4,kg,6000
아욱(아욱(일반)),특(1등            ,4,kg,8000
아욱(아욱(일반)),없음              ,0.4,kg,1185
아욱(아욱(일반)),없음              ,0.5,kg,1000
아욱(아욱(일반)),없음              ,4,kg,10000
아욱(아욱(일반)),특(1등            ,4,kg,12000
아욱(아욱(일반)),특(1등            ,0.5,kg,1313
아욱(아욱(일반)),없음              ,4,kg,8000
아욱(아욱(일반)),특(1등            ,4,kg,9588
아욱(아욱(일반)),특(1등            ,0.5,kg,1400
아욱(아욱(일반)),특(1등            ,4,kg,12500
아욱(아욱(일반)),특(1등            ,4,kg,7000
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1300
아욱(아욱(일반)),특(1등            ,4,kg,12500
아욱(아욱(일반)),상(2등            ,4,kg,8000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1500
아욱(아욱(일반)),특(1등            ,4,kg,7625
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1533
아욱(아욱(일반)),없음              ,4,kg,8000
아욱(아욱(일반)),없음              ,0.4,kg,1000
아욱(아욱(일반)),없음              ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1333
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1550
아욱(아욱(일반)),특(1등            ,0.65,kg,1500
아욱(아욱(일반)),특(1등            ,4,kg,8000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1433
아욱(아욱(일반)),특(1등            ,3,kg,5000
아욱(아욱(일반)),특(1등            ,4,kg,12813
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,4,kg,8500
아욱(아욱(일반)),상(2등            ,4,kg,12000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,4,kg,8141
아욱(아욱(일반)),상(2등            ,4,kg,16000
아욱(아욱(일반)),특(1등            ,4,kg,7500
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1386
아욱(아욱(일반)),특(1등            ,4,kg,9545
아욱(아욱(일반)),상(2등            ,4,kg,13000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1538
아욱(아욱(일반)),특(1등            ,4,kg,13200
아욱(아욱(일반)),상(2등            ,4,kg,15000
아욱(아욱(일반)),특(1등            ,4,kg,8500
아욱(아욱(일반)),특(1등            ,0.5,kg,6000
아욱(아욱(일반)),특(1등            ,0.5,kg,1367
아욱(아욱(일반)),특(1등            ,4,kg,5323
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,4,kg,6707
아욱(아욱(일반)),상(2등            ,4,kg,5000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1367
아욱(아욱(일반)),특(1등            ,4,kg,9500
아욱(아욱(일반)),특(1등            ,0.5,kg,1200
아욱(아욱(일반)),특(1등            ,4,kg,6000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1300
아욱(아욱(일반)),상(2등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,4,kg,4988
아욱(아욱(일반)),상(2등            ,4,kg,5000
아욱(아욱(일반)),특(1등            ,0.5,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1267
아욱(아욱(일반)),특(1등            ,4,kg,7190
아욱(아욱(일반)),특(1등            ,0.05,kg,1000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1500
아욱(아욱(일반)),상(2등            ,4,kg,5000
아욱(아욱(일반)),특(1등            ,0.4,kg,1000
아욱(아욱(일반)),특(1등            ,0.5,kg,1500
아욱(아욱(일반)),특(1등            ,0.5,kg,1433
아욱(아욱(일반)),특(1등            ,4,kg,8267
아욱(아욱),특(1등            ,4,kg,12000
아욱(아욱),특(1등            ,4,kg,9500
아욱(아욱),특(1등            ,4,kg,4312
아욱(아욱),특(1등            ,4,kg,7600
아욱(아욱),특(1등            ,4,kg,5538
알타리무(초롱무),상(2등            ,2,kg,700
알타리무(초롱무),상(2등            ,2,kg,1300
알타리무(초롱무),상(2등            ,2,kg,1429
알타리무(초롱무),상(2등            ,2,kg,2500
알타리무(총각무(일반)),특(1등            ,2,kg,1000
알타리무(총각무(일반)),상(2등            ,2,kg,1050
알타리무(총각무(일반)),특(1등            ,2,kg,1200
알타리무(총각무(일반)),상(2등            ,2,kg,1135
알타리무(총각무(일반)),특(1등            ,2,kg,1200
알타리무(총각무(일반)),상(2등            ,2,kg,1152
알타리무(총각무(일반)),특(1등            ,2,kg,1027
알타리무(총각무(일반)),상(2등            ,2,kg,879
알타리무(총각무(일반)),특(1등            ,2,kg,1143
알타리무(총각무(일반)),상(2등            ,2,kg,1069
알타리무(총각무(일반)),특(1등            ,2,kg,1120
알타리무(총각무(일반)),상(2등            ,2,kg,1133
알타리무(총각무(일반)),특(1등            ,2,kg,1449
알타리무(총각무(일반)),상(2등            ,2,kg,1157
알타리무(총각무(일반)),특(1등            ,2,kg,1517
알타리무(총각무(일반)),상(2등            ,2,kg,1469
알타리무(총각무(일반)),특(1등            ,2,kg,2450
알타리무(총각무(일반)),상(2등            ,2,kg,2424
알타리무(총각무(일반)),상(2등            ,2,kg,2800
알타리무(총각무(일반)),특(1등            ,2,kg,1364
알타리무(총각무(일반)),상(2등            ,2,kg,1408
알타리무(총각무(일반)),특(1등            ,2,kg,1583
알타리무(총각무(일반)),상(2등            ,2,kg,1209
알타리무(총각무(일반)),특(1등            ,2,kg,1600
알타리무(총각무(일반)),상(2등            ,2,kg,1274
알타리무(총각무(일반)),특(1등            ,2,kg,1500
알타리무(총각무(일반)),상(2등            ,2,kg,1432
알타리무(총각무(일반)),상(2등            ,2,kg,2500
알타리무(총각무(일반)),특(1등            ,4,kg,800
알타리무(총각무(일반)),상(2등            ,2,kg,1600
알타리무(총각무(일반)),특(1등            ,2,kg,1263
알타리무(총각무(일반)),상(2등            ,2,kg,1228
알타리무(총각무(일반)),특(1등            ,4,kg,500
알타리무(총각무(일반)),특(1등            ,2,kg,1000
알타리무(총각무(일반)),상(2등            ,2,kg,1033
알타리무(총각무(일반)),특(1등            ,2,kg,1050
알타리무(총각무(일반)),상(2등            ,2,kg,1271
알타리무(총각무(일반)),특(1등            ,2,kg,874
알타리무(총각무(일반)),상(2등            ,2,kg,1402
알타리무(총각무(일반)),특(1등            ,2,kg,825
알타리무(총각무(일반)),상(2등            ,2,kg,990
알타리무(총각무(일반)),특(1등            ,2,kg,1071
알타리무(총각무(일반)),상(2등            ,2,kg,1023
알타리무(총각무(일반)),특(1등            ,2,kg,900
알타리무(총각무(일반)),상(2등            ,2,kg,1105
알타리무(총각무(일반)),특(1등            ,2,kg,1141
알타리무(총각무(일반)),상(2등            ,2,kg,993
알타리무(총각무(일반)),상(2등            ,2,kg,1391
알타리무(총각무(일반)),특(1등            ,2,kg,1120
알타리무(총각무(일반)),상(2등            ,2,kg,1332
양배추(기타),특(1등            ,8,kg,4000
양배추(양배추(일반)),특(1등            ,8,kg,1500
양배추(양배추(일반)),특(1등            ,8,kg,7470
양배추(양배추(일반)),상(2등            ,8,kg,6118
양배추(양배추(일반)),특(1등            ,10,kg,6514
양배추(양배추(일반)),상(2등            ,10,kg,4000
양배추(양배추(일반)),보통(3            ,10,kg,4000
양배추(양배추(일반)),특(1등            ,8,kg,4706
양배추(양배추(일반)),상(2등            ,8,kg,3000
양배추(양배추(일반)),특(1등            ,10,kg,7480
양배추(양배추(일반)),특(1등            ,8,kg,4692
양배추(양배추(일반)),상(2등            ,8,kg,3000
양배추(양배추(일반)),특(1등            ,8,kg,3169
양배추(양배추(일반)),상(2등            ,8,kg,2000
양배추(양배추(일반)),특(1등            ,10,kg,5430
양배추(양배추(일반)),특(1등            ,8,kg,3310
양배추(양배추(일반)),상(2등            ,8,kg,2000
양배추(양배추(일반)),특(1등            ,10,kg,6868
양배추(양배추(일반)),상(2등            ,10,kg,5000
양배추(양배추(일반)),보통(3            ,10,kg,5500
양배추(양배추(일반)),특(1등            ,8,kg,10126
양배추(양배추(일반)),특(1등            ,15,kg,4493
양배추(양배추(일반)),특(1등            ,8,kg,7761
양배추(양배추(일반)),상(2등            ,8,kg,6417
양배추(양배추(일반)),특(1등            ,10,kg,8824
양배추(양배추(일반)),상(2등            ,10,kg,5000
양배추(양배추(일반)),보통(3            ,10,kg,4200
양배추(양배추(일반)),특(1등            ,8,kg,8179
양배추(양배추(일반)),특(1등            ,10,kg,8190
양배추(양배추(일반)),상(2등            ,10,kg,6000
양배추(양배추(일반)),보통(3            ,10,kg,5500
양배추(양배추(일반)),특(1등            ,8,kg,9541
양배추(양배추(일반)),상(2등            ,8,kg,9448
양배추(양배추(일반)),특(1등            ,10,kg,10167
양배추(양배추(일반)),특(1등            ,8,kg,8457
양배추(양배추(일반)),상(2등            ,8,kg,10500
양배추(양배추(일반)),특(1등            ,10,kg,8101
양배추(양배추(일반)),상(2등            ,10,kg,6200
양배추(양배추(일반)),보통(3            ,10,kg,6000
양배추(양배추(일반)),특(1등            ,8,kg,7608
양배추(양배추(일반)),상(2등            ,8,kg,6000
양배추(양배추(일반)),특(1등            ,8,kg,10498
양배추(양배추(일반)),상(2등            ,8,kg,6500
양배추(양배추(일반)),특(1등            ,10,kg,11430
양배추(양배추(일반)),상(2등            ,10,kg,8000
양배추(양배추(일반)),보통(3            ,10,kg,8200
양배추(양배추(일반)),특(1등            ,8,kg,11332
양배추(양배추(일반)),특(1등            ,10,kg,9201
양배추(양배추(일반)),상(2등            ,10,kg,7000
양배추(양배추(일반)),보통(3            ,10,kg,6700
양배추(양배추(일반)),특(1등            ,8,kg,11899
양배추(양배추(일반)),특(1등            ,10,kg,12000
양배추(양배추(일반)),상(2등            ,10,kg,9000
양배추(양배추(일반)),보통(3            ,10,kg,8500
양배추(양배추(일반)),특(1등            ,8,kg,7832
양배추(양배추(일반)),상(2등            ,8,kg,12000
양배추(양배추(일반)),특(1등            ,10,kg,10599
양배추(양배추(일반)),상(2등            ,10,kg,7700
양배추(양배추(일반)),보통(3            ,10,kg,7200
양배추(양배추(일반)),특(1등            ,8,kg,9235
양배추(양배추(일반)),상(2등            ,8,kg,7500
양배추(양배추(일반)),특(1등            ,10,kg,10895
양배추(양배추(일반)),특(1등            ,8,kg,11876
양배추(양배추(일반)),특(1등            ,8,kg,7997
양배추(양배추(일반)),상(2등            ,8,kg,7891
양배추(양배추(일반)),특(1등            ,10,kg,10000
양배추(양배추(일반)),특(1등            ,8,kg,8044
양배추(양배추(일반)),상(2등            ,8,kg,8331
양배추(양배추(일반)),특(1등            ,10,kg,7215
양배추(양배추(일반)),상(2등            ,10,kg,6000
양배추(양배추(일반)),보통(3            ,10,kg,6000
양배추(양배추(일반)),특(1등            ,8,kg,10299
양배추(양배추(일반)),상(2등            ,8,kg,11500
양배추(양배추(일반)),특(1등            ,10,kg,10861
양배추(양배추(일반)),보통(3            ,10,kg,8100
양배추(양배추(일반)),특(1등            ,8,kg,8437
양배추(양배추(일반)),상(2등            ,8,kg,7190
양배추(양배추(일반)),특(1등            ,10,kg,9595
