sido,sigungu,cityGubun,marketType,userType,ageGroup,gender,dtYearMonth,userCount,useCount,useCost
제주도,제주시,도심,숙박,내국인관광객,30대,남,201701,1072,1348,112994553
제주도,제주시,도심,숙박,내국인관광객,20대,여,201701,566,655,47691443
제주도,제주시,도심,숙박,내국인관광객,20대,남,201701,568,634,37881774
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201702,161,222,21630561
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201702,430,543,61293008
제주도,제주시,도심,숙박,내국인관광객,50대,여,201702,529,710,76485073
제주도,제주시,도심,숙박,내국인관광객,50대,남,201702,1400,1876,209231593
제주도,제주시,도심,숙박,내국인관광객,40대,여,201702,759,1045,117153807
제주도,제주시,도심,숙박,내국인관광객,40대,남,201702,1619,2261,221130033
제주도,제주시,도심,숙박,내국인관광객,30대,여,201702,725,931,78904328
제주도,제주시,도심,숙박,내국인관광객,30대,남,201702,1085,1399,110659183
제주도,제주시,도심,숙박,내국인관광객,20대,여,201702,644,740,49601110
제주도,제주시,도심,숙박,내국인관광객,20대,남,201702,693,817,53597334
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201703,203,264,41266146
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201703,488,634,77075366
제주도,제주시,도심,숙박,내국인관광객,50대,여,201703,552,709,70445655
제주도,제주시,도심,숙박,내국인관광객,50대,남,201703,1389,1872,179055767
제주도,제주시,도심,숙박,내국인관광객,40대,여,201703,678,874,95903672
제주도,제주시,도심,숙박,내국인관광객,40대,남,201703,1609,2158,190348548
제주도,제주시,도심,숙박,내국인관광객,30대,여,201703,913,1157,96038302
제주도,제주시,도심,숙박,내국인관광객,30대,남,201703,1372,1725,122348607
제주도,제주시,도심,숙박,내국인관광객,20대,여,201703,663,792,53840988
제주도,제주시,도심,숙박,내국인관광객,20대,남,201703,590,701,38931894
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201704,301,400,49772930
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201704,698,921,112887106
제주도,제주시,도심,숙박,내국인관광객,50대,여,201704,633,841,109874424
제주도,제주시,도심,숙박,내국인관광객,50대,남,201704,1538,1990,261593075
제주도,제주시,도심,숙박,내국인관광객,40대,여,201704,850,1125,118399664
제주도,제주시,도심,숙박,내국인관광객,40대,남,201704,1814,2440,244819622
제주도,제주시,도심,숙박,내국인관광객,30대,여,201704,1153,1489,149488701
제주도,제주시,도심,숙박,내국인관광객,30대,남,201704,1656,2084,200441854
제주도,제주시,도심,숙박,내국인관광객,20대,여,201704,663,751,54415367
제주도,제주시,도심,숙박,내국인관광객,20대,남,201704,683,787,52435404
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201705,287,392,42605380
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201705,613,829,98871680
제주도,제주시,도심,숙박,내국인관광객,50대,여,201705,663,878,100559373
제주도,제주시,도심,숙박,내국인관광객,50대,남,201705,1616,2256,358453700
제주도,제주시,도심,숙박,내국인관광객,40대,여,201705,942,1226,155388972
제주도,제주시,도심,숙박,내국인관광객,40대,남,201705,1998,2655,277670492
제주도,제주시,도심,숙박,내국인관광객,30대,여,201705,1249,1529,157791341
제주도,제주시,도심,숙박,내국인관광객,30대,남,201705,1838,2307,197694811
제주도,제주시,도심,숙박,내국인관광객,20대,여,201705,831,982,74890247
제주도,제주시,도심,숙박,내국인관광객,20대,남,201705,756,893,62826538
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201706,219,286,24518867
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201706,573,717,97463281
제주도,제주시,도심,숙박,내국인관광객,50대,여,201706,548,729,87943862
제주도,제주시,도심,숙박,내국인관광객,50대,남,201706,1479,2076,268001725
제주도,제주시,도심,숙박,내국인관광객,40대,여,201706,832,1095,135426124
제주도,제주시,도심,숙박,내국인관광객,40대,남,201706,1876,2489,235732821
제주도,제주시,도심,숙박,내국인관광객,30대,여,201706,1229,1548,149516872
제주도,제주시,도심,숙박,내국인관광객,30대,남,201706,1640,2044,174444005
제주도,제주시,도심,숙박,내국인관광객,20대,여,201706,887,1027,78631432
제주도,제주시,도심,숙박,내국인관광객,20대,남,201706,887,1053,68038252
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201707,231,321,59533881
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201707,452,608,67941912
제주도,제주시,도심,숙박,내국인관광객,50대,여,201707,590,767,101998419
제주도,제주시,도심,숙박,내국인관광객,50대,남,201707,1484,2102,262735835
제주도,제주시,도심,숙박,내국인관광객,40대,여,201707,1087,1407,160565671
제주도,제주시,도심,숙박,내국인관광객,40대,남,201707,2078,2757,296564672
제주도,제주시,도심,숙박,내국인관광객,30대,여,201707,1449,1822,177882054
제주도,제주시,도심,숙박,내국인관광객,30대,남,201707,1904,2525,228908845
제주도,제주시,도심,숙박,내국인관광객,20대,여,201707,1395,1609,128482117
제주도,제주시,도심,숙박,내국인관광객,20대,남,201707,1176,1378,97943169
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201708,209,306,44059580
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201708,512,703,95422824
제주도,제주시,도심,숙박,내국인관광객,50대,여,201708,670,846,95804519
제주도,제주시,도심,숙박,내국인관광객,50대,남,201708,1507,2057,259711933
제주도,제주시,도심,숙박,내국인관광객,40대,여,201708,1341,1817,205687257
제주도,제주시,도심,숙박,내국인관광객,40대,남,201708,2406,3325,345013341
제주도,제주시,도심,숙박,내국인관광객,30대,여,201708,1649,2198,215371681
제주도,제주시,도심,숙박,내국인관광객,30대,남,201708,2271,2903,271696130
제주도,제주시,도심,숙박,내국인관광객,20대,여,201708,1569,1822,157801490
제주도,제주시,도심,숙박,내국인관광객,20대,남,201708,1402,1613,128677975
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201709,232,310,40320009
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201709,523,698,110779283
제주도,제주시,도심,숙박,내국인관광객,50대,여,201709,570,726,83712970
제주도,제주시,도심,숙박,내국인관광객,50대,남,201709,1417,1928,273624000
제주도,제주시,도심,숙박,내국인관광객,40대,여,201709,850,1080,127120678
제주도,제주시,도심,숙박,내국인관광객,40대,남,201709,1817,2396,240991432
제주도,제주시,도심,숙박,내국인관광객,30대,여,201709,1427,1778,182660316
제주도,제주시,도심,숙박,내국인관광객,30대,남,201709,1978,2416,221424238
제주도,제주시,도심,숙박,내국인관광객,20대,여,201709,1079,1239,95653207
제주도,제주시,도심,숙박,내국인관광객,20대,남,201709,877,1002,71028766
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201710,226,312,36774420
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201710,568,752,120826035
제주도,제주시,도심,숙박,내국인관광객,50대,여,201710,685,922,102224436
제주도,제주시,도심,숙박,내국인관광객,50대,남,201710,1504,2030,319046951
제주도,제주시,도심,숙박,내국인관광객,40대,여,201710,949,1219,139694351
제주도,제주시,도심,숙박,내국인관광객,40대,남,201710,1742,2326,241569564
제주도,제주시,도심,숙박,내국인관광객,30대,여,201710,1066,1349,138398879
제주도,제주시,도심,숙박,내국인관광객,30대,남,201710,1514,1887,177763029
제주도,제주시,도심,숙박,내국인관광객,20대,여,201710,733,867,70779981
제주도,제주시,도심,숙박,내국인관광객,20대,남,201710,700,801,68254072
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201711,184,262,28210373
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201711,609,775,105140611
제주도,제주시,도심,숙박,내국인관광객,50대,여,201711,605,753,91141226
제주도,제주시,도심,숙박,내국인관광객,50대,남,201711,1559,2083,285774703
제주도,제주시,도심,숙박,내국인관광객,40대,여,201711,766,979,110448282
제주도,제주시,도심,숙박,내국인관광객,40대,남,201711,1726,2202,214715255
제주도,제주시,도심,숙박,내국인관광객,30대,여,201711,947,1176,110814647
제주도,제주시,도심,숙박,내국인관광객,30대,남,201711,1425,1777,156223435
제주도,제주시,도심,숙박,내국인관광객,20대,여,201711,693,806,58856163
제주도,제주시,도심,숙박,내국인관광객,20대,남,201711,725,903,58688102
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201712,198,258,65161681
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201712,597,792,121622704
제주도,제주시,도심,숙박,내국인관광객,50대,여,201712,608,763,98209202
제주도,제주시,도심,숙박,내국인관광객,50대,남,201712,1555,2101,235471777
제주도,제주시,도심,숙박,내국인관광객,40대,여,201712,774,986,113157156
제주도,제주시,도심,숙박,내국인관광객,40대,남,201712,1607,2136,221569961
제주도,제주시,도심,숙박,내국인관광객,30대,여,201712,900,1077,88204945
제주도,제주시,도심,숙박,내국인관광객,30대,남,201712,1368,1718,180726347
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201712,9,10,286000
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201712,3,3,269000
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201801,237,315,46212965
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201801,566,721,84476180
제주도,제주시,도심,숙박,내국인관광객,50대,여,201801,739,927,98377396
제주도,제주시,도심,숙박,내국인관광객,50대,남,201801,1614,2129,268637985
제주도,제주시,도심,숙박,내국인관광객,40대,여,201801,994,1293,139175321
제주도,제주시,도심,숙박,내국인관광객,40대,남,201801,1755,2318,233310970
제주도,제주시,도심,숙박,내국인관광객,30대,여,201801,881,1072,95059505
제주도,제주시,도심,숙박,내국인관광객,30대,남,201801,1242,1534,133924686
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201801,8,8,784100
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201801,9,9,687000
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201802,171,242,38236504
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201802,448,601,104507250
제주도,제주시,도심,숙박,내국인관광객,50대,여,201802,561,670,69452075
제주도,제주시,도심,숙박,내국인관광객,50대,남,201802,1231,1592,189160948
제주도,제주시,도심,숙박,내국인관광객,40대,여,201802,715,908,107420839
제주도,제주시,도심,숙박,내국인관광객,40대,남,201802,1353,1776,170817028
제주도,제주시,도심,숙박,내국인관광객,30대,여,201802,690,875,102592519
제주도,제주시,도심,숙박,내국인관광객,30대,남,201802,966,1223,102978624
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201802,8,8,436520
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201802,10,11,348000
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201803,257,347,44503087
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201803,516,658,85882960
제주도,제주시,도심,숙박,내국인관광객,50대,여,201803,665,815,84025340
제주도,제주시,도심,숙박,내국인관광객,50대,남,201803,1395,1812,196239552
제주도,제주시,도심,숙박,내국인관광객,40대,여,201803,730,925,104987753
제주도,제주시,도심,숙박,내국인관광객,40대,남,201803,1527,2013,181470554
제주도,제주시,도심,숙박,내국인관광객,30대,여,201803,950,1140,118214299
제주도,제주시,도심,숙박,내국인관광객,30대,남,201803,1406,1770,141693695
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201803,3,5,108000
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201803,15,25,1353520
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201804,321,435,58471746
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201804,763,960,137158072
제주도,제주시,도심,숙박,내국인관광객,50대,여,201804,747,913,117579546
제주도,제주시,도심,숙박,내국인관광객,50대,남,201804,1579,2024,250203317
제주도,제주시,도심,숙박,내국인관광객,40대,여,201804,875,1187,151059419
제주도,제주시,도심,숙박,내국인관광객,40대,남,201804,1804,2351,235540970
제주도,제주시,도심,숙박,내국인관광객,30대,여,201804,1067,1351,160043956
제주도,제주시,도심,숙박,내국인관광객,30대,남,201804,1565,1978,205123584
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201804,20,23,864000
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201804,17,24,465000
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201805,267,358,50749420
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201805,652,822,139304960
제주도,제주시,도심,숙박,내국인관광객,50대,여,201805,642,794,118072088
제주도,제주시,도심,숙박,내국인관광객,50대,남,201805,1540,1988,275595256
제주도,제주시,도심,숙박,내국인관광객,40대,여,201805,939,1328,154860878
제주도,제주시,도심,숙박,내국인관광객,40대,남,201805,1716,2271,226142970
제주도,제주시,도심,숙박,내국인관광객,30대,여,201805,1020,1298,181182349
제주도,제주시,도심,숙박,내국인관광객,30대,남,201805,1458,1832,170688306
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201805,33,41,1240500
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201805,52,69,1652550
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201806,235,321,38409262
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201806,548,696,86038346
제주도,제주시,도심,숙박,내국인관광객,50대,여,201806,594,767,117121582
제주도,제주시,도심,숙박,내국인관광객,50대,남,201806,1413,1820,234698143
제주도,제주시,도심,숙박,내국인관광객,40대,여,201806,879,1259,171914960
제주도,제주시,도심,숙박,내국인관광객,40대,남,201806,1703,2241,237297220
제주도,제주시,도심,숙박,내국인관광객,30대,여,201806,1148,1480,148550159
제주도,제주시,도심,숙박,내국인관광객,30대,남,201806,1462,1867,172366693
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201806,5,5,285800
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201806,8,9,349000
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201807,190,256,28438654
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201807,459,587,62320584
제주도,제주시,도심,숙박,내국인관광객,50대,여,201807,512,644,80647014
제주도,제주시,도심,숙박,내국인관광객,50대,남,201807,1216,1623,182788190
제주도,제주시,도심,숙박,내국인관광객,40대,여,201807,864,1153,142322297
제주도,제주시,도심,숙박,내국인관광객,40대,남,201807,1583,2058,217317483
제주도,제주시,도심,숙박,내국인관광객,30대,여,201807,992,1232,108404269
제주도,제주시,도심,숙박,내국인관광객,30대,남,201807,1408,1771,169571761
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201807,8,9,160000
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201807,6,8,596500
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201808,238,342,43493893
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201808,520,692,82743815
제주도,제주시,도심,숙박,내국인관광객,50대,여,201808,726,958,105589179
제주도,제주시,도심,숙박,내국인관광객,50대,남,201808,1462,1944,241088275
제주도,제주시,도심,숙박,내국인관광객,40대,여,201808,1293,1813,200931639
제주도,제주시,도심,숙박,내국인관광객,40대,남,201808,2094,2852,317953115
제주도,제주시,도심,숙박,내국인관광객,30대,여,201808,1386,1799,193808802
제주도,제주시,도심,숙박,내국인관광객,30대,남,201808,1816,2355,223204994
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201808,13,20,785300
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201808,14,20,936000
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201809,226,285,33182718
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201809,493,615,92573762
제주도,제주시,도심,숙박,내국인관광객,50대,여,201809,549,665,71473276
제주도,제주시,도심,숙박,내국인관광객,50대,남,201809,1187,1626,249770471
제주도,제주시,도심,숙박,내국인관광객,40대,여,201809,690,924,96859442
제주도,제주시,도심,숙박,내국인관광객,40대,남,201809,1421,1820,175207099
제주도,제주시,도심,숙박,내국인관광객,30대,여,201809,990,1207,120258747
제주도,제주시,도심,숙박,내국인관광객,30대,남,201809,1459,1799,166912260
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201809,5,5,284500
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201809,5,7,186400
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201810,259,316,35830178
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201810,645,801,109981043
제주도,제주시,도심,숙박,내국인관광객,50대,여,201810,648,813,96271564
제주도,제주시,도심,숙박,내국인관광객,50대,남,201810,1448,1871,302363622
제주도,제주시,도심,숙박,내국인관광객,40대,여,201810,833,1155,135805963
제주도,제주시,도심,숙박,내국인관광객,40대,남,201810,1682,2232,217810576
제주도,제주시,도심,숙박,내국인관광객,30대,여,201810,931,1161,135018880
제주도,제주시,도심,숙박,내국인관광객,30대,남,201810,1398,1758,159901367
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201810,20,24,768100
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201810,15,18,199300
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201811,229,284,41493587
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201811,639,813,101639528
제주도,제주시,도심,숙박,내국인관광객,50대,여,201811,641,798,75364747
제주도,제주시,도심,숙박,내국인관광객,50대,남,201811,1510,1947,267647133
제주도,제주시,도심,숙박,내국인관광객,40대,여,201811,806,1041,116026444
제주도,제주시,도심,숙박,내국인관광객,40대,남,201811,1657,2192,186708203
제주도,제주시,도심,숙박,내국인관광객,30대,여,201811,856,1083,123987136
제주도,제주시,도심,숙박,내국인관광객,30대,남,201811,1278,1566,160142080
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201811,14,15,448638
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201811,27,33,1218109
제주도,제주시,도심,숙박,내국인관광객,60대이상,여,201812,210,250,36923649
제주도,제주시,도심,숙박,내국인관광객,60대이상,남,201812,523,649,75543214
제주도,제주시,도심,숙박,내국인관광객,50대,여,201812,501,610,74534806
제주도,제주시,도심,숙박,내국인관광객,50대,남,201812,1284,1669,201011932
제주도,제주시,도심,숙박,내국인관광객,40대,여,201812,697,864,104890474
제주도,제주시,도심,숙박,내국인관광객,40대,남,201812,1445,1893,240588664
제주도,제주시,도심,숙박,내국인관광객,30대,여,201812,722,853,72914516
제주도,제주시,도심,숙박,내국인관광객,30대,남,201812,1162,1396,147070430
제주도,제주시,도심,숙박,내국인관광객,20대미만,여,201812,18,19,1574244
제주도,제주시,도심,숙박,내국인관광객,20대미만,남,201812,22,23,1007050
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201609,114,156,18006240
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201609,249,407,41504542
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201609,264,372,42224550
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201609,393,565,82601422
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201609,502,727,69403232
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201609,753,1096,111289853
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201609,1002,1366,105965002
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201609,1053,1423,112029876
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201609,395,472,29233524
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201609,279,335,16768916
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201610,149,205,22009338
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201610,243,367,52922817
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201610,324,457,65042452
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201610,440,658,70499997
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201610,552,807,82258478
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201610,866,1251,144812061
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201610,830,1125,96152065
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201610,852,1208,106225514
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201610,316,370,25548512
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201610,200,242,12404142
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201611,135,226,21809400
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201611,239,376,50884827
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201611,315,442,45330637
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201611,497,738,82230238
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201611,486,718,80851952
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201611,744,1071,116475800
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201611,680,879,68633491
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201611,687,907,75581041
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201611,339,393,23310740
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201611,204,275,13550567
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201612,105,157,15873720
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201612,193,299,33181590
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201612,244,312,32946830
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201612,472,703,68095740
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201612,469,654,73357457
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201612,720,1067,113638240
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201612,618,817,61195184
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201612,619,835,66962514
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201612,322,378,23215871
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201612,230,278,14565390
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201701,89,139,14852832
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201701,194,276,28666770
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201701,346,462,55491690
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201701,520,769,88351117
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201701,598,838,90796791
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201701,761,1113,116849430
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201701,500,645,51070060
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201701,525,702,51680735
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201701,330,397,18839950
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201701,241,296,21814730
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201702,92,125,13721690
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201702,157,223,26424310
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201702,254,366,32537914
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201702,508,710,70479930
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201702,556,758,66573250
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201702,711,1043,97070127
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201702,489,604,47001162
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201702,514,685,52376292
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201702,437,497,29232545
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201702,331,412,20314433
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201703,137,190,21699150
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201703,263,391,47117484
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201703,321,426,50755438
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201703,492,701,110056530
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201703,379,530,44802983
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201703,652,904,85381558
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201703,686,889,78889490
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201703,779,1036,89697894
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201703,387,454,27912917
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201703,254,307,18598866
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201704,176,246,28834661
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201704,281,405,48413925
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201704,385,531,54298375
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201704,505,713,78590222
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201704,566,768,64610144
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201704,802,1182,106914701
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201704,893,1147,97414169
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201704,943,1206,101312812
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201704,355,424,25830869
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201704,265,316,21021789
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201705,153,222,26989622
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201705,314,439,51567943
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201705,372,494,49777000
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201705,569,795,80688635
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201705,613,810,74689677
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201705,994,1422,137848988
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201705,921,1240,99277667
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201705,1004,1348,99458380
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201705,428,509,26219606
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201705,299,368,20399694
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201706,156,241,21337750
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201706,258,371,36860010
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201706,296,392,36786080
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201706,540,747,70457798
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201706,598,826,77634925
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201706,943,1305,116606043
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201706,1010,1361,100761412
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201706,1024,1391,98072967
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201706,543,634,37166350
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201706,386,448,26917257
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201707,120,187,17383060
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201707,210,327,44427560
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201707,301,388,37232560
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201707,576,797,82214400
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201707,792,1134,101664494
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201707,1231,1810,170366288
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201707,1109,1488,130127860
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201707,1139,1543,119833895
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201707,719,848,54766460
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201707,580,676,42053056
제주도,제주시,읍면,숙박,내국인관광객,60대이상,여,201708,160,234,28664730
제주도,제주시,읍면,숙박,내국인관광객,60대이상,남,201708,222,359,43828720
제주도,제주시,읍면,숙박,내국인관광객,50대,여,201708,315,409,38884640
제주도,제주시,읍면,숙박,내국인관광객,50대,남,201708,594,861,107001895
제주도,제주시,읍면,숙박,내국인관광객,40대,여,201708,916,1334,118406272
제주도,제주시,읍면,숙박,내국인관광객,40대,남,201708,1394,2112,199124560
제주도,제주시,읍면,숙박,내국인관광객,30대,여,201708,1214,1649,132026064
제주도,제주시,읍면,숙박,내국인관광객,30대,남,201708,1237,1657,131973117
제주도,제주시,읍면,숙박,내국인관광객,20대,여,201708,760,909,61260609
제주도,제주시,읍면,숙박,내국인관광객,20대,남,201708,605,727,45022990
